评论,score
我也差不多 懒得做饭的时候就吃预制菜 买的某大牌的 虽然贵了点儿但是相对放心些 比很多外卖便宜健康 不过米饭我是自己做的 单人小电饭煲才二三十 一个人够吃了 操作也非常简单 大米是家里 我家哈尔滨的 有亲戚在五常 邮的五常大米 就着啥都好吃,0.6709089423289722
大部分人就是这样,0.5590415793155832
确实只要价格合适,0.8693660927038183
吃着老坛酸菜品质的预制菜 花着和现做菜馆一样的价格,0.543143675183034
说白了就是我自己在家方便面咋吃都香 但我都到饭店了还把那方便面装碗一个买十几真的膈应人,0.5349199791763243
算 所以速冻饺子比手工的便宜好几倍 如果真的是手工的话,0.7706734112244368
就是啊,0.5262327818078083
看到你IP我都快哭了 之前去你们广东真的是美食天地,0.7557160141791558
我怀疑提出预制菜的也是间谍 中华文化里 饮食文化也是很重要的一部分 中国人之所以一直生生不息 就是因为文化的源远流长,0.9958224202363355
你别说现做了 等会大企控制新鲜食物来源 让你菜市场都买不到什么好菜,0.7821672483589304
哈皮猫哟 哈皮猫哟 这个应该短期不会发生 长期的话要看国家是怎么考虑了 毕竟大企的命脉还是在国家手里,0.9673482241063636
看是谁生产的 如果是个信誉可靠的大企业 内心还是放心的,0.952488711926346
吃席吃的是一种文华,0.6822054056086032
笔记 含 更正 寒,0.9546212767438771
Fluentmultiphase 平常吃的方便面 速冻食品不也是预制菜的一种吗 说到底是新兴市场被激发 行业整顿和信心建立需要时间罢了,0.6877895088195483
质量过关比啥都强,0.9029047766851069
对啊,0.5262327818078083
我都拉黑好几家外卖餐厅了,0.7121994606145111
我爱工业 化纤工业让普通人以低价便可以驱寒保暖 化肥工业让食物 热量焦虑成为历史 预制菜我甚至很欢迎 但食品卫生和价格必须符合工业应该有的水平,0.9999039234628602
确实,0.6538461538461541
豆芽w 已经这么夸张了吗 我才回来一年,0.6125411793988005
确实 预制菜应该出现在商店货架上 供大家选择 而不是饭店餐馆外卖中,0.5875678523144765
以后就是营养液 蛋白质饼了,0.6184777508821596
那个桃子样子的豆沙包 自打我有记忆以来我这边农村大席一直都有啊,0.9718386392193011
我附近吃席的预制菜也只有小甜点和喜多多罐头 凉的 挺好喝 其他菜品都是现做,0.7548252169689759
别和我抢就好,0.74577200387023
化学黄大爷 香港這個傳統很少,0.7752373884466321
辛教徒警告 科技与狠活警告 海克斯科技警告 多吃点警告,0.9144212422546503
求分享,0.6945081610376465
很多发达国家叶子也合法呢 你要不要去飞一下啊 什么都拿所谓的发达国家类比是什么心态 每个国家的饮食习惯不同 对于预制菜的接受度肯定也是不一样的,0.8837049715176214
正确的,0.757281553398058
御坂17643 预制菜亦有差距 超市有的是冰冻上校鸡块鸡米花洋葱圈薯条卖 现成的鸡排和汉堡面包沙拉酱也有 实在懒得动手也有麦辣鸡腿堡面包3块一个 这些可不贵 别老盯着那有品牌溢价的东西看,0.9353557363816873
LemonDuck柠檬鸭 现在主要痛点就是没知情权,0.8181736074300109
预制菜很难界定 毕竟严格来说kfc这类很多都算是预制菜,0.8280226085512025
做预制菜满足出餐速度 品相统一的要求 这个东西如果能够在饭店菜单中分门类出来 那就是很自信的表现了,0.9982596634971731
好家伙,0.6317853705682674
农村大锅饭很香的 可不是那些垃圾外卖能比的,0.5136685708110137
调低标准是我听过最蠢的话 无论是从什么角度 商家都不会这么做的 因为百害无利 所有的垄断企业都迫不及待提高标准来提高行业入门坎 降低标准无异于自杀,0.9391363676040039
预包装食品应该在商超便利店 而不是餐馆,0.5728928947313678
餐馆买了去,0.5653869178281263
这条评论下面的讨论足以见得 预制菜 的定义和分类之混乱 在这定义与分类之前这种争议会一直存在下去,0.6018412826281228
想想看 如果有人请你吃席吃的方便面你会怎么想 预制菜本质是一种方便食品 不具有长期替代常规食品的能力 正反双方都把这玩意看得太重要了,0.5408296353007829
使预制菜具有这种能力也是发展期望之一 有添加营养补剂和改善工艺降低损耗等思路可以用 当然这个前景远大不代表现状可接受就是了,0.9405684296495713
他应该在便利店 在专卖店冰箱呆着 想买的时候再去买 而不是直接上餐桌,0.8479076948766814
看了一下你的动态 先毕业在讨论吧,0.8910951776907693
大家好我是阿道夫希尔 严格按照国家规定我个人还是能接受的 但是还是现做的新鲜,0.8095599472910828
特别是轻食类寿司类一份就30 40块了,0.8040116060029582
仰望星空_沧海一粟 确实 预制菜 素的很少 保存也难 不如我白开水煮个菜 外加泡面 不一样预制菜麽 健康多了,0.6321137026246872
流水席的后厨小时候我就看过 都是一地的包装啊 罐头啊 大家都没说啥 怎么现在才有人关注,0.7455446458154932
牛吃饲料很正常的好吧,0.8225226516485209
还有好吃与否,0.573170731707317
所有的事情都应该按照这种方式进行,0.7030374380704815
总感觉在试探着什么 我身体不好还是老老实实烧饭吃 少油 少盐 少果糖 这东西加工好的里面添加的最多 这么吃老健康了 嘎嘎降指标,0.8953598892889343
没事有锅气香精,0.7411582126335747
锅气是什么,0.5
饭店我图的就是他不同的风味和做菜方式 妈妈做的菜有妈妈的味道 餐馆有餐馆的味道 但是预制菜 我真不好说,0.8982672315678601
对啊 自己买来用啊 打工人没时间在宿舍叮一下,0.9305404466799271
某些家长眼中 辣条泡面饮料 剧毒 抽烟喝酒嚼槟榔 缓解压力延年益寿,0.9973985425860299
没油烟挺好的,0.8129776659132966
热气腾腾的锅气是他无法呈现的,0.9390253257427941
冰淇淋苏打是饮料 锅 锅气香精 多种口味供您选择,0.9907478376858901
我们学校吃的预制菜 那个真的ex 口味很重 感觉加了不少盐 我还经常吃窜 而且学校经常烧好几顿 夏天有时候吃到的都是馊的,0.9810707186398006
这个视频终于重视这一点了 我曾经私很多次了 这事情并不是吃添加剂吃死人的问题 而是菜品究竟是不是现场加工 添加了什么种类的添加剂的问题 这真涉及到知情权和选择权 以前我一发 就有人喷 现在人家自己就提到了 你来喷啊 点赞,0.9856927582356856
建议大家点新商家的第一次外卖时 优先看平台上的商家营业执照与卫生许可 那里有准许的食品类别 很详细的,0.7604031390661656
学校旁预制菜蛮多的,0.8579088772511287
就是学校旁的小店,0.9370992811333416
这么说吧学校除了炒菜都是预制菜,0.7249706637275556
预制菜本身就不是高品质的原材料制作的,0.7394881929319027
预制菜就不应该进入餐厅 安安静静做个应急或者方便食品不好吗 就像是历史上罐头的出现和在欧美盛行 预制菜大肆进入餐饮业就是资本对人民权益的侵犯 受到利益驱使 所有餐厅都用预制菜你不接受也只能接受 你有了知情权却毫无选择 又能怎么办,0.9969563975126134
很简单的一个道理 听北方朋友说 如果北方有哪个面馆敢给顾客下挂面 那它绝对活不过一个星期 同理 在四川 火锅店和凉菜店存亡各凭本事 大店干不过小推车是常有的事儿 食客不是傻子 好吃不好吃心里有数 更别提国际上 你说我国啥问题我都可以和你说道说道 唯独食物 你说我国食物难吃 那必须是 你没吃到正宗的 这也是一种民族情感 有一就会有二 当民族情感被机械取代 就会变得赛博朋克社会一样 那么我们维系的民族情感究竟算什么 资本赚钱的工具 以上均为个人认知的底层逻辑,0.999743980880357
夸张点说 有点类似于未来电影里 穷人吃工业食品罐头 富人享受现烤七分牛排的场景 这种想法比较极端 现实当然不可能,0.9995009941420421
没事 这得看是哪的农村 我觉得临夏的农村肯定不会对吃席那么糊弄 临夏的农村肯定吃席会亲历亲为 现做,0.9434811924841495
别空军了,0.5
东西好不好不清楚 食品安全让人不放心倒是特别醒目,0.8933127742220796
但是大家都知道 便利店是预制 有些便利店都是冰箱盒饭 摆出来的非常明显,0.9561134624862948
新国标可能不算了,0.5151837702537116
好事 社会分工嘛 专业的人 做专业的事 在农村办席很累的 家里办喜宴 母亲为了攀比 一定要在村里办 不说自己家人 就是亲戚邻里 都请假几家回村忙上忙下,0.7758265178162784
预制菜在高压高速发展的社会上是不可阻挡的,0.9030855442398044
高速发展 大家都没时间做饭菜呗,0.9540634548984158
只要预制菜 便宜 健康 方便获取不用想保证能火 但是它既不便宜 也不一定健康更不见得有多常见又怎么让人觉得可以呢,0.5166439182660061
辛教徒 科技与狠活啊海克斯科技啊不能吃啊啊啊啊,0.9889753849283471
刚在主页看到说辛圣的视频 点进去就没了资本的力量,0.7887166592208036
还辛圣呢 很喜欢辛吉飞点赞 的一句话 食用盐里不能出现氯化钠,0.9985921167536496
说的话听中肯 不是有个国标没防腐剂几句话就了事 可能没有防腐剂 放在包装袋里好几天不坏掉 自己做的过一天就得坏 尤其是夏天 这种食品能吃常吃 估计以后发展壮大了哪哪都能碰见避之不及 我是抵制的,0.7368234364348398
冰糖葫芦丫头 绝大部分还是有添加剂防腐剂 为啥跟家里做的饭味道有点区别 就是加了些你买不到的东西 像你自己做饭 你会整添加剂么 那不可能 对吧,0.5225202472710889
笔记 定一下 叮 一下 这是一个拟声词 化学黄大爷 中国食品报融媒体,0.9954350332780588
所以那么关注福建游神干嘛 我们那边游神后的请客吃席都是村里大厨先现做的 菜多量足山珍海味 过年有亲友家游神请客 记得去蹭饭,0.7476059706662176
现在很多手抓饼的面饼也都是预制的了,0.7333299737395873
芙莉西亚虫惑魔 手抓饼的饼皮一直都预制的吧 至少我印象里差不多06年左右那会儿在路边摊吃手抓饼的时候 就已经是预制的了,0.9665037304069337
可能有些人会觉得预制菜这条路走不通 但在社会上的普通打工人应该都清楚目前成活成本之高 我之前包括现在也在抵触预制菜进入市场 但不得不说的是大部分年轻人现在对于一些传统文化的淡忘 以及生活成本的加剧让大家不得不被迫接受这一类的食品 当然都清楚传统文化的淡忘以及生活成本并不是我们所能决定的一些事 只能说有些人逼着我们去淡忘 去接受 我认为不可能会有人心安理得的接受这个东西 都是被逼迫着接受 并且对这一类的东西你是没有反抗的权力的 既然没办法去决 说回大家最担心的质量问题 其实从一开始的被迫接受就已经看到了结果 至于质量这一块 那纯粹就是赌别人的善心以及监管部门对于责任的落实 也不是我们能左右的 这两部分本应算是预制菜进入群众生活最大的阻碍 但现在来看 你没有选择的权力 怎么摆弄你 你只能接受,0.9999999986602179
做慈善,0.9084564130940795
西方国家已经走过预制菜的坑了 甚至说还没走过呢 美国为青少年提供的预制菜食品 在防腐剂等添加剂上严重超标 更是造成了美国青少年肥胖率高的危害 我非常赞同up所说的初期就要把规矩定好了 其实预制菜在各方面相比于传统菜品都有着极大的优势 对于预制菜 我们不能遏制其发展 但更不能让其放肆发展 政治上讲过市场的自发性会令其陷入一个疯狂的境地 因此有关部门更加应该严格出台相关的法律法规 让人们的食品安全受到保障,0.9999999991863442
一二三四名字长 可以买点放公司冰箱 自己煮点米饭 带个番茄 午餐叮热 感觉也挺划算,0.8084366259270054
看一眼大洋彼岸的学校预制菜餐吧,0.914948572693111
欧美食品工业发展得早 发展程度高 预制菜普及率肯定高啊,0.993681126451271
我不在乎预制菜健康不健康 我只在乎便宜不便宜,0.7200358834884197
感觉预制菜就好像是西方的罐头一样 西方的罐头很好卖因为那边的观念已经定格了 方便 便宜 但是国内对罐头还是比较抵触的 一方面是罐头价格要高于市场食材本身的价格 所以预制菜就慢慢的出现在大众视野 其实这两者都是差不多的东西 只不过预制菜更便宜 和西方一样一斤猪排五十多美刀 但是同样规格的猪排罐头却要十美刀一盒 国内这边的糖醋排骨罐头是28 38之间 但是新鲜排骨是15 25 预制菜一份糖醋排骨是个位数 所以我们这边的预制菜和西方的罐头差不多大同小异 只不过饮食不同 韩国和日本把一些预制菜当成高级料理来吃 我们这主打的一个新鲜 有新鲜的蔬菜吃谁还要吃放了很久的,0.9995310499967051
各行各业的标准基本是国际上最低的标准 很容易符合国标却很难达到欧标美标的标准 所以大家都觉得进口的商品质量好,0.8843259454682312
如果看成泡面呢,0.7297953905324696
我从小吃席 最后的奶黄包 各种糕都是预制的 只不过好歹给你拆了包装 这种直接上的还是太离谱了,0.6439598830416855
如果预制菜真的普及了 那我就自己做 咱们吃路边摊 麻辣鸡 一个预制菜你还1 2万亿元的市场 这里的市场是抢夺了正儿八经的餐饮市场的份额吧 又不是新的领域突然多出这么多市场,0.8584084655801612
风乱雨CNC 还有炸糖三角 炸麻团 总之甜品几乎都是,0.8060168765682233
有没有一种可能 中国的文化中吃食占有很大一部分 从古至今多少传承下来的宫廷菜肴名间小吃 并且从小到大环境 教育都渲染着人们中国的食物文化博大精深 从古诗但英语课本 难以接受预制菜是非常正常的 毕竟中国各地的 食文化 能做到基本不同是很多国家做不到的 底蕴摆在那 更何况 民以食为天 发展到如今的 餐桌文化 中也不缺其饭店的意义 再说回现在 虽然年轻人普遍都追寻快捷 但仍然会为一顿饭出去打车 为的是吃到新鲜的 美味的菜 和朋友聚餐啊什么的 这样一来预制菜的市场可能更适用于上班赶时间在家里热热就吃了的情况 饭店就不用帮我们热 也不差这点电费 最后 想想为什么外卖行业的出现和盛行 同样的快捷方便 虽然仍然会有人质疑食品质量却很少质疑其存在的方式 我的建议就是 预制菜出现在商场或许更好 可以鼓励饭店的商家出一些自家的预制菜来加大品种数量 以上仅个人观点 不代表任何人的想法和利息 感谢理解,0.9999999897374882
保证了卫生条件 挺好的,0.5117000974521712
其实还有一个大问题是我从别的地方看到的观点 你去做饭购买食材对接的是食材的供应商 但是现在预制菜出来变成了你对接预制菜的供应商 到后期如果预制菜占了大部分市场做预制菜的很有可能完全拿捏市场形成垄断,0.5617435151889536
预制菜对经济条件有益 对于美食文化具有极大危害 我个人不同意预制菜全国推广 因为中国自古以来都是一个美食大国 食品的含义并不是以方便作为唯一 不能只考虑方便 而忘记食品赋予真正含义,0.998130930944251
你也可以在家吃啊,0.5006787117734429
笔记 感觉不如这个,0.6747811752058399
平民老百姓并不是抵制预制菜这种方便类食品 而是在当前现状下 结婚生育率低下 离婚率过高 工资又少 就业又不稳定 房价又高 物价又高 休息时间又少 工作压力又大 每天本来就没功夫去做饭 结果去个饭店吃的还是预制菜 那不是更崩溃,0.998640447330473
还有选择权也是一方面,0.7238962088107954
村民直说 我谢谢你呀,0.7586511697003673
预制菜是吃好的 有up辟谣过了,0.6901478457648422
笔记 错别字 应该是寒,0.9162639243527421
其实主要是吃的外卖点的明明是餐馆饭店 送过来却是预制菜 而且价格又不便宜 我可以吃 但是你不能瞒着我让我吃 换种方式销售 让顾客自己选择是否需要预制菜 另外价格上也要管制 生活节奏越来越快 相信未来这种选择也会越来越多 主要还是缺少一套完整的管理体系 很难让人放心大胆吃,0.9968943484783395
我是上班族 虽然很忙 下馆子和外卖并不多 多是自己做 可是买菜平台买的肉很多都不是原切肉 好多都是经过 调理 的肉 调理 原本是个好词儿 一些被切好调味好的 牛排 牛仔骨 都算调理肉 可是现在很多商家把一块肉加上保水剂 三聚磷酸钠这些合法的添加剂后也成了调理肉了 挂在平台上卖 还不标注,0.9883462922435349
上个视频刚刚看到军队炊事班需要在车上多长时间做好饭菜 那为什么军队不直接用预制菜 出菜不是更快 预制菜比新鲜蔬菜更方便加工为什么军队和政府食堂不吃预制菜 让学校食堂和普通人吃 我说这话不是针对谁 是有个专家说预制菜有营养 有营养他为什么不给自己孩子吃 为什么自己家里不天天吃预制菜 新鲜蔬菜加工以后就算无菌真空包装食品也会很快坏掉 专家说没有任何添加剂 是的添加剂符合标准 所以年轻人就该吃预制菜 吃的身体差都去医院 过年去医院 有些科室百分之80都是年轻人 努力奋斗一辈子 最后钱都给了医院 只能说太难了,0.9999851646448961
建议预制菜去便利店 部分授权单位学校以及走出国门,0.7358039702459539
这让我想到之前做这个账号的那个有预制菜工厂的人 要是他做该是个什么情况了,0.5933299960786327
美食也是中国的一大传统文化 最重要的就在于烹饪过程 全都吃预制菜了 这跟过年不要放炮有啥区别,0.9970273541101935
以前上学的时候 觉得以后饭菜都是工厂生产了 觉得很科幻 等长大了 大家都挺反对的,0.9999360198640436
不是噢 就是不喜欢预制菜本身哟 哪怕它上架便利店超市了 公开透明了 也不喜欢它 储备粮就好好当储备粮 谁要天天吃储备粮,0.9689874326780699
既高端大气 又贴近群众 up真乃国之栋梁 记得删括号 三块钱一条,0.9720662291183259
这东西是必须反对的 预制菜是杀死中华餐饮文化的重要阶段 在社会上制造压力 让资本占据民众自己学习做饭的时间 用预制菜替换掉大部分厨师的工作 为餐饮垄断埋下种子 令民众遗忘各菜系的传承和起源,0.9999999979421414
笔记 前几天吃的农村大席,0.7865520373357164
需要保证的也就 一是安全 二是知情 先看看国家统计情况 暂时持中立态度,0.7500773933965567
之前过年的时候看到很多主打年菜的预制菜 买了尝尝 感觉挺不错的 还解放双手,0.9869697214491455
建议预制菜分级 像我这种穷人就想吃点好吃便宜的人饲料 至于不加防腐剂的健康食品 我不在意,0.595128943821261
各有各的好 预支菜方便省时省力 现做菜 口味自己随意搭配 有锅气,0.7826265870640038
没啥用 这段时间不是还出规定不能以不含转基因宣传 它们不知道老百姓不喜欢转基因吗 现在的粮食必须转基因吗 为什么专家们认为对人无害的转基因不能上奥运会亚运会的餐桌,0.7796064519795906
咋看 你我又不能决定 当年推广转基因的时候问你我意见了吗 放超市里卖给你标明是转基因了吗 如今这个也一个道理,0.853046402000197
笑死 到时候会出多少三鹿啊,0.524274832308802
我挺喜欢吃半成品预制菜 空气炸锅一热就好 蓝威国际的薯条 圣农的预制菜都挺好吃 做饭分口味的好坏预制菜也一样 我是不反对预制菜 我很乐意天天吃圣农的 和合谷好像也是料理包 我平常是挺爱吃他们家的宫保鸡丁 反正对于预制菜我是无所谓 毕竟现做和预制菜都存在卫生问题和口味问题 吃啥不是吃,0.9439501364179821
可能是习俗不同吧 我们这边上预制菜是要被打的,0.6233532541714583
我们老家都是请专门做席的大师傅 本村的多,0.7257167707809384
预制菜要是管制好一点 菜品质量能和菜市场卖的差不多就好了,0.5457549119679795
平时工作累不想自己做饭 吃吃便利店的快餐将就一下算了 难得有空想出去吃顿好的结果还给我上快餐这能忍,0.9040333538868495
我觉得预制菜进校园挺好的 在怎么着也比我们学校做的猪食强,0.983847824577921
我觉得只需要材料 制作环境 包装没问题都还行 还得保质期高 不要出现在学校里让小朋友吃 成年人吃都还可以,0.9990887965024777
孩子在学校吃盒饭 真的很难吃 她说天天都是五花肉加一些菜炒一下 要么就是豆芽 白菜 土豆,0.9871241966789429
笔记 含 错别字昂,0.9333174734520571
我在思考一个问题 从现烧菜到预制菜 人类最终的食物会不会是饲料颗粒,0.882734911150936
跟杠精是解释不通的 预制食品是文化越低危害越大,0.6802631276703672
这是很现实的 外卖或者堂食都好 预制菜就是预制菜 现做就是现做 消费者最起码要能知道,0.6756354850740939
会见小人哦,0.546861617160346
不反对 但是反对预制菜买的价钱和饭店一个价,0.7197712614292511
预制菜确实是个好东西 它出现在超市也许会买两包,0.5387965695408432
幻宇awa,0.7278749062456296
再往后就是人体能量液 生命注射液了 都不用吃东西了,0.929933455424521
预制菜应该像泡面那样 是吃个方便 热和 比泡面营养均衡 价格也不应该比现炒菜贵 一份控制在十元,0.7547520403487732
对预制菜的不放心也是对中国餐饮行业卫生的不放心,0.5946074227987318
我不太认可半佛这期视频的观点 你只是提到了目前大城市的情况 然而那种四五线小城市呢 农村地区呢 你不能仅以生活节奏快的大城市为例就去印证整个观点 现在的小城市 我身边的不少人 五点准时下班去买菜 回家做饭是为了什么呢 因为便宜而且相对可口 甚至比外卖包都便宜,0.9999571038881951
社恐的阿金 人口少了 自然成本就会上去 这是可以预见的,0.590043714094875
半佛老师说的太对了 我爸几个月前就有说过未来预制菜会大行其道 以目前大部分平民老百姓的日常消费来看 它的优势太大了 能进行批量生产 成本能控制 生产效率高 每样菜更科学的配比 每样菜之间味道控制稳定不会出错等等等等 未来还有可能将会出现一个个价格低廉的集体食堂 他说现在就看有谁能进这片市场分一杯羹了,0.9985858066140895
我家兔子没耳朵 从时间上来看 生产速度快 我们到手直接吃 节约时间 还有成本低 还有各个环节全部都是集中化处理的便捷 还有未来有可能出现的科学膳食 营养均衡的配比等等等等,0.9999661194619067
我的观点还是一样 预制菜对于外卖行业不是坏事 先进的合格卫生的工业生产淘汰落后的外卖作坊是好事 这是社会生产的基本原理 毕竟大家日常吃饭是为了吃饱和卫生 天天图好吃和多样 啥家庭啊 缺孩子吗 担心美食消失就大可不必了 人们对吃的要求越来越高的时候 这些产品自然也会迭代 各位现在见到的所谓传统美食 也都只是工业化后的产品 不用太悲观 同志 发展的问题会在发展中解决 将来肯定会出现更多样的美食的 合规合格的预制菜顶替不卫生的小作坊我认为可行,0.999999999994845
但是我现在对于外卖已经感到无聊 吃腻了 食物真的已经慢慢变成维持这具身体运作的材料了 没有别的意义了 人活着我觉得就是要快乐 但我现在连吃东西都没有任何快乐可言了,0.9999431529481178
云芊沫 我吃饭是为了活着而已,0.8519302413031619
相对于预制菜我觉得食品工业化更值得注意 英国就是先见之明 不是英国没有好吃的英国上个世纪菜单很丰富 比如现代西方很多人不吃的内脏都有很多烹调方法 可现在很多菜单没有了 这可能在当时是无法想象的 正如我们现在 话说回来英国菜不是没有美食 只是传统好吃的英国餐厅太贵了 一般人承受不了才造成英国好像只有炸鱼薯条的假象 理性讨论喷子回避,0.9999999987531363
亲爱的半佛老婆 您在2022年1月21那一期 第一整活狂魔 广告法的一生之敌 叶茂中 在开头1分20秒左右提到广告法的三大对手 分别是杜国楹 史玉柱和叶茂中 后面二者已经讲述过他们的商业传说 但首位还未提及 作为一位小小粉丝 每次复习都有注意 希望您能填个小坑 了却我等心愿,0.999999990609075
建议你潜入并夕夕内部 然后混成甲方 然后就可以让阿半更哪个就更哪个,0.6123005057937412
幻世之魔 什么腾讯大战老干妈剧情,0.9210200153814959
但预制菜实际上是有个非常巨大的漏洞的 这里我很赞同半佛老师说的发展趋势 但预制菜仍然存在一个阈值天花板 就是人味蕾的接受度 比如我在英国就吃过很多预制菜 英国的大型商场比如TESCO等你都可以买到微波炉热一下就得到的各种快餐便当 预制菜不可能替代新鲜食材的市场 如果你吃就会发现 除了面包这类本身就是做好了能够长期或者短期保持食品新鲜口感的食品 人的味蕾是可以很清晰的分辨出食物的口感的 很多预制菜它真的不好吃 油炸的薯条用烤箱5min但不是油炸的味道 还有很多菜的调味 预制的菜包什么的非常不好吃 而且就算好吃也会要求你对于厨房里的技术有一定的掌握 比如控火 刀工 食材添加和一些事物素材的理解 可以肯定的是 预制菜会一定程度解放人忙碌无饭可吃的尴尬境地 但田园状态还是会存续并以一定数量保持下去的 因为人不是为了工业化而工业化 人的本质还是需要美食刺激的 而美食的刺激 往往是可以通过双手经过一定的积累得到的 比如你做个满汉全席不可能 但做个鱼香肉丝满足自己一生不给工业化料包钱还是很划算的 料包不方便 也不会都好吃 因为人的口味千差万别 工业化的目标是统一 但人的口味永远是复杂的 除非退化,0.9999999999969487
0飒飒0 英国的新鲜菜就非常昂贵 美国也是 倒不如说 让新鲜蔬菜价格很低在全世界的冷链运输和食品运输里中国都是挺独有的 至于肉类 毕竟国内需求大 自然就会挺贵的,0.8439090114422122
这个简单 教普通人自己对自己撒谎 然后普通人对企业家撒谎,0.999911969868572
10年前 妈妈 没事别去饭店吃饭 饭店的饭不安全 没事自己做饭吃 妈妈 没事就去饭店吃个饭 别老整哪些外卖 都是预制菜 吃多了不健康 10年后 妈妈 少吃点营养液 整点预制菜吃也行 最起码里面有蔬菜 营养液吃多了不安全 未来我们还能降低到什么样的标准呢,0.9889000003920005
营养膏营养液什么的 真的比料理包健康 而且更卫生安全,0.8271472276335754
本质问题还是现在的年轻人 整体工作生活的强度高于从前 导致回家后没有时间和精力做饭 更不要提享受烹饪和就餐的过程 我在南欧生活过一阵子 大部分城市八点半下班的超市 八点就不让进人了 他们的本地人确实能保证八小时睡觉 八小时工作 八小时享受生活 所以他们的餐馆就很少用预制菜 因为受众的心态大相径庭,0.9999999896666919
除了压榨你还要控制你的饮食,0.6920968635821103
我觉得不是现在人比父母那辈忙多少 而是跟视频里面说的一样 外卖带来的便利太强了 而且真的便宜且高效 这算是一种特殊时代的红利 如果再过几十年人力成本上来 配送费超过外卖本身的时候 大家又会回归去做饭了 而预制菜的大力发展跟外卖的火热是分不开的 因为以前没有外卖的时候 店家本身的出餐要受客流和翻台还有口味口碑影响 不是出餐特别快的快餐店对预制菜的需求不大 而外卖一出 出餐量和速度都有极大提升 让本来不是快餐的中餐也向快餐发展 于是加盟店 切配预制的方式诞生了 蛋糕一大 更便宜的预制菜包也出现了 这都是顺理成章 而一切的起点就是中国的物流 这其实是一个很难复刻的点 因为首先中国人口多 人力成本低 这很重要 同样重要的还有 我们是唯一人口众多基础设施建设还世界领先的国家 各大城市的道路和充电设备 我们的电动车生产线这些要素合在一起才让这件事办成了 某种程度上我们享受这些便利应该自豪,0.9999999999998632
仰头看路 我对预制菜倒是没啥抵触 其实我们陕菜本来都是预制为主 我的论述主要还是在现在的节奏 人对出餐的速度 探索未知店铺的乐趣 都没了 以前人的生活节奏慢 才能有注意力在这方面 别说一周四天班了 只要能保证一周五天八小时工作制的底线 还有一方面就是你说的劳动力的价值 如果平台和市场更加尊重劳动法 外卖和连锁店的增长速度也不会这么快 甚至还有可能下降,0.9999883328835183
你说的地方我不了解 但作为山东人 一家饭店好的厨师 特色菜真的爆火 这个up说的片面 鲁菜被替代简直可笑 就这句话就说他没什么水平 预制菜不是发展的选择 是资本的选择 减少时间 减少成本 资本的选择 如果被宣传 包装成为所谓的文明社会发展选择 那圈里的猪 铁定不会反对 但人不行 为什么萝卜白菜 各有所爱 你说臭豆腐好吃 我就不喜欢 你说螃蟹恶心 我就喜欢 你说一道菜 永远是标准的味道 我就是不认,0.6593542580585023
出本书吧,0.6823746091041183
出本书吧兄弟,0.5133824894876834
想起了小学一篇课文 不应当只记得 我那时还觉得这个课文是废话文学 现在想想它说的 不应当只记得牛奶是从瓶子里倒出来的 还应当知道 牛奶是从奶牛身上挤出来的 不应当只记得 苹果是从篮子里拿出来的 还应当知道 苹果是从树上摘下来的 我就记得这两句话了 感慨 我自己长大了之后可不就是这挤牛奶摘苹果还不被记得的人吗,0.9999860066391539
够好吃就行了 如果说不出区别 那就没什么差别 很多人不用跟我讲你吃得出来 哪次新闻说有人被骗了多少多少钱 你不说一句怎么会有人被骗 但结果还不是需要全国推广反诈app 说到底就是这个行业的结构在变化 变成一个更高效的形态 如果说你能做什么 就是真的去学习如何鉴别挑选 而不是告诉大家你有一条神之舌一尝就出 是不是有一天高级ai机器人炒菜你还能尝出不是人类的铲功啊 什么能鉴别 就是中央厨房和源头工厂了 就是把你过去感受这是哪个厨子的手艺转变到感受这是哪个工厂的手艺罢了 就像曾经买衣服看是哪个裁缝 后来你也变成看哪个牌子 现在你多少也该明白哪个牌子已经无所谓了 应该看源头工厂了 现在买衣服看裁缝手艺的那都是上流人士了哈 那能上流的继续上流嘛 我相信顶尖的厨师肯定还是走下去 成为高端 只不过肯定跟我们穷人没什么关系了 这些年预制菜我看到最好的就是随着技术进步 很多停留在当地的美食能走出来了 比如螺蛳粉 要知道比如在本来就有米粉米线的地方 螺蛳粉工业化走出来之前都没有人做的 远在他乡千里之外 我也不用计较是不是预制 我吃到这个味道是对的就是好 这就是好的方面 其实最应该被骂的是在这么高效化过程中那些该死的投机混子 开个店菜不上先跟你聊十分钟人生和开店里面 跟你吹他是纯手工老厨师 菜一上都是料理包 这样的的店我知道这个过程中是难免的 就像那些有机食品一样 保健品一样 但我还是希望他们赶紧死 所以大家得真的去学学如何鉴别 而不是被打脸后还得给这些店买单尬吹,0.9999991129295565
壹玖依旧一九 主要是你做的什么菜啊啊,0.7828344853647067
我就想问一下 但总有些人的口味 工业化 他涵盖不了啊 我有个同学 就特别喜欢吃 不放料的菜口味清淡得不得了 以手作来看 成本低 以工业流水线来看 成本巨高 因为根本没几个工业产品会照顾这种口味,0.9997247649248051
几代人过去 他的口味就被驯化掉了,0.7687754198876938
唯见于空 现在的各个菜系都是近几十年发明的 你以为现在人的口味没有被驯化吗,0.5683999209878626
