评论,score
敬勇士 up还真敢吃啊 预制菜里边得有多少重金属元素和放射性元素啊,0.36360173351555614
绷不住了 还放射性元素 感情厂家是搁反应堆炉子里炒的,0.43192791285642285
6放射性都给你整出来了,0.3642306240223384
你是不是没吃过调理肉 这个恐怕将来会大量出现在预制菜里面 加了大量保鲜和保水添加剂 肉放多久都看着倍儿新鲜 只要加上口重的调料 就能把它本身那股子像铁锈一样的味盖掉,0.0028686898254477455
奉劝大家 想身体健康就别吃预制菜 没有标注添加剂 能保质12个月可能吗 如果有人相信不用添加剂能保存一年 那么他绝对是饭来张口的那种,0.4729397211137807
弹幕给我整笑了 人家刚从热水里拿出来我就看见上面飘过加热了吗,0.13968794135768192
预制菜的问题在于口感偏差 味道偏差 以及部分商家以次充好冒充现炒 安全卫生问题完全不必操心 预制料理包的制作比99 的厨房环境干净的多,0.0021243162854642783
至少以现在的科学技术是办不到预制食品和现做的食品味道口感差不多的,0.1411192452032366
狗妈真好看 这是实话 这年头食品抓的这么严格 吃到三无产品的概率和中奖差不多 毕竟现在有牌子的预制菜价格本来就很低 有哪个想不开的三无厂会去做这玩意啊 也不能说预制菜就很干净卫生 但是实际上它可能会比一些幽灵厨房的卫生更干净一些 再有就是很多人说贵的 毕竟一看卧槽 这个成本价才5块钱 但是我点了要15 20 他们就没把 料理包 配菜 打包盒 平台抽成 骑手配送 然后商家的店铺 电费 人工算进去 尤其是美团 如果是参加活动的 几乎抽了30 老恶心了 不参加甚至都看不到自家店的排名 要从料理包的角度来看 那确实贵 但是如果从外卖的角度来看 算了别看了 自己做吧 那最省钱 不点最好 最好把美团那恶心的玩意给弄倒了,2.176703262080082e-12
预制菜没关系 但你外卖得标出来呀 别让我用吃新鲜菜的价钱给我预制菜,0.013310605186665603
视频一开始居然有字幕了,0.11132861053026544
搞笑 现在预制菜是便宜 可他挤压的是菜市场的生存空间 等大家不去菜市场了 菜市场就开不下去了 哪里还有吃新鲜食物的选择 抬到和现在外卖一个价然后给你吃隔夜菜 你还有的选 到时候富哥吃新鲜蔬菜 穷哥们吃预制菜 阶级一下就分开了,0.35455963038909066
笑了 没防腐剂保质期12个月 欸 就是不标,0.060745241002187034
同样都是预制菜 吃肯德基的时候怎么没见你们bb赖赖这么多捏,0.04625124524023638
但凡自己会做几个菜的 就瞧不上预制菜 谁要是说自己爱吃预制菜 那不是水军 就是这辈子活瞎了,0.023957107431987645
也有点太浮夸了吧 实话实说行不行,0.044309229544540196
我感觉没啥浮夸的啊 你觉得哪段比较浮夸啊,0.18223963921491748
我不知道评论区是不是水军 清一色的挺预制菜踩现做外卖,0.28054930570573067
你小子换华为60了是吧,0.3419219711972894
請叫我大肚娃 我是Neil哦 麻辣龙虾搞个 06 00,0.06766492462490137
看着没食欲,0.38737473235157727
不如我来手搓,0.2448360892059226
这些预制菜买回来得过一遍水 不然味道会很怪,0.10146347754974938
预制菜肉类那个肉味跟视频里说的一样半死不活的 没现炒的好 对味道有追求的话别买肉类的,0.0043224688986279736
预制菜没问题 有问题的是我点外卖就是要吃新鲜的 结果花着现制菜的价格去吃预制菜 那还要外卖干什么 直接买预制菜就行了 还便宜,5.8812243911354756e-05
这个预制菜可以用支持微波炉加热的塑料盒装着加热吗,0.0002497207259363199
我都习惯这种预制菜了 肉沫茄子加4两米饭 米饭还是正常的米 不是自热米饭和南方的那些米 味道也一般 比较咸 外卖我5块钱 这价钱卖就卖了,1.4245775751264844e-05
讲个笑话 商家开饭店不做菜 菜都是现成买来的 而且这么干还能赚钱,0.0006395888991783671
现成买来再加热下送给顾客 这个商家做的不是餐饮 是中间商赚差价的,0.0007642582132402209
预制菜两个问题 一个是价格 一个是食品安全,0.13140612399817408
这视频拍的也太浮夸了吧 为了表现夸张还使劲撮嘴,0.08110348502274467
能推荐几家预制菜工厂吗,0.3038804121907632
麻烦预制菜多放点儿添加剂 那玩意儿我爱吃,0.14339592743668772
给个链接啊,0.3941150347941096
兄弟们 买了6包尝试一下,0.29020147227387183
预制菜武器 慢性毒药吧,0.3496718951731589
为什么西红柿炒鸡蛋还有预制菜 不是随随便便就能做吗,0.012558474411386467
跑了10年外贸 见的粥铺 卤肉饭 烤鸭之类的几乎都是包装好直接加热的 反正我是不吃,0.0006958319956413828
预制菜黄焖鸡米饭 8年前我就在外卖店见过料理包 可惜没看到,0.003293370256393535
加热了吗,0.11111111111111127
不好吃还哇哦哇哦的 好像特么不哇哦不会说话一样 看的人心烦 拉黑了,0.13600387554546411
请问有没有链接呀 我也想买,0.029255767720322123
预制菜比现做菜看着油多多了 有一次明显点到预制菜 菜简直就是泡在油里面,0.0004213807098145672
预制菜感觉还可以啊 肯定比不过自己买菜做饭 但是现代人都比较懒 哪能天天自己做饭 一般正餐我用三包加上米饭才够吃 加餐 比如晚上饿了 一包就行 米饭都不要直接吃,0.00427905225642311
预制菜吃一口就吃出来了 难吃死了 反正我吃到预制菜 我直接把那个店家拉黑了 直接到点不会吃这个东西 味道有点怪,7.406147174338074e-05
是不是预制菜一吃就知道,0.08579453086562339
弹幕是真的挺离谱 谁家牛肉八十一斤啊,0.13941346536961752
我们这鲜牛肉也就42一斤 超市里冷冻牛肉平时33一斤 特价27一斤,3.221826858190724e-05
丶只是一场戏 我这才三十块一斤 八十块是真的蛮离谱,0.045583743946952526
不是抵制料理包 是必须有标准和规则 需要有国家标准的管制 平常自己经常做饭 备菜半小时 操作五分钟 真的很麻烦 没必要抵制消费者要的都是一分钱一分货 工厂大批量生产的东西就该便宜,0.001488527791052241
预制菜价位差距挺大 麻六记的麻椒猪肚鸡一袋60 这种价位替代不了外卖行业 贵的同时还要洗盘子 都不如自己去饭店吃 我手机搜20块钱的牌子也有 这个行业的趋势看好 和过去的外卖一样 像那些20块钱点三个菜的饭店很有可能就用这个 可以小投一点,0.21904562239747338
预制菜只是卡拉米 转基因才是大BOSS,0.3410264924105879
买过一次预制菜 分量太少 两口就没了 一个人至少要两包才能下一碗饭 也没感觉多便宜 还不如找个快餐店,0.015646704756046903
我感觉番茄鸡蛋没必要搞预制菜吧,0.012679250756217009
四五年前吃过淘宝的一款料理包 是鱼香肉丝那种 但是吃着真的不太正宗 如果不是自己一个人工作要省生活成本的话 谁愿意吃料理包呢 使用料理包和预制菜这种本来就是不可避免的 不知道有些人在妖魔化什么,0.009210677155926605
我想问虾蟹累不会臭吗,0.008815756810660047
买过一些 感觉拌饭瞎吃吃还行 正经吃就又腻又咸,0.38301529629783704
两位数我真不考虑买 除非是肉类,0.4048475513888654
这个是在哪个饭店的呀 同在苏州避避雷 不会是那个东吴,0.30051813488218326
又没食品安全问题 也不难吃 有啥好避的,0.4538560809855188
原来上班忙就花30多点了个牛肉的外卖 然后到了发现是料理包 我寻思30多了哪怕你给我炒个牛肉葱辣椒多放点都没啥 一料理包买这么贵味道还不好吃 其实我上班中午拿午休时间出去吃个饭还是有的 为了这点时间当深刻买个教训 觉得味道对不起这个价格,8.316923584938962e-06
我个人不抵触预制菜或者料理包 前提是合规干净的厂子做的 平常没时间做饭了至少可以吃个比较像样的东西 但我反对的是一个5块钱的料理包卖出30多价格的商家,0.001885742725151407
实不相瞒 我看这个视频的目的就是给自己买点 一个人就不用做饭了 我做的对吗家人们,0.3682534021321182
你做的太对了 鼓励你去买 我是不会买的,0.31129209316719353
可恶的预制菜,0.01679349696566934
真就是住的地方没冰箱,0.16995845425581468
别的倒无所谓 食堂都泛滥了这玩意,0.07151668842720826
都不是铝袋子的 预制菜里面的垃圾产品,0.012879581236399651
这些预制菜都有几个特点 一个是重油重盐 为了保质 一个是勾芡或者说水不拉几的 正好我广东人就不爱吃这些玩意儿 我倒是很喜欢那种预制鸡汤馄饨之类的,0.3526960693510648
预制菜长期吃会得最恶劣的那种小细胞肺癌 主要要是预制菜里面的亚硝酸盐引起的 长期食用就相当于长期食用隔夜的菜品 希望政府调查检验预制菜里面的亚硝酸盐有多少 伤害老百姓身体赚大钱的行为 等于谋财害命 应该法办,0.061111570334046905
100一盒的大肘子呢,0.3870824830144881
这东西拿货价也就2 3块左右,0.12140192607340083
我确实也抵制预制菜但是是抵制预制菜当先做的卖 说句不好听的我想吃自己买不行吗 用你倒腾二遍手,0.017544482645443615
现在预制菜市场鱼龙混杂 各种杂牌大厂小厂群魔乱舞都在分市场一杯羹 在看不见的深加工内部 食材品质 加工卫生都令人堪忧,0.35910999904193963
话说预制菜的成本不会更高吗,0.19221830877656387
预制菜布局很多年前就开始了,0.3145799056548393
我上次点外卖 鱿鱼须 直接给我用开头那个小龙虾的锡纸盒子送来的,0.04715773025187886
预制菜为了味道 油盐调料都会加的很多 远远超过人体所需的了,0.05223998507492145
鱼香肉丝好像南北的味调不一样 我在上海吃的和北京吃的味道就不一样 不过最难吃的应该是日本的 我已经觉得和鱼香肉丝没什么关系了,0.0001714018611425061
预制菜最大的问题是没营养 高热量,0.06642923062594353
预制菜没啥事 配料表干净 保鲜主要看包装 但是我点的三十块的外卖 给我整几块钱的预制菜我接受不了 自己买了吃可以,0.007987026939745956
预制菜偶尔吃吃还行 如果以后预制菜普及 你天天吃 顿顿吃 你能健康么 有钱人和让你们吃预制菜的人没事 因为他们没必要吃预制菜 以后现炒菜都是有钱人的私人厨房 而普通打工人 中午工厂食堂只提供预制菜 你不吃也得吃,0.00014270429532281526
奈可酒酒,0.3095751637265377
现在去商场店百分之80全是成品预制菜 天了吃死人 店面表面装修好看 菜品通过灯光照射 什么科技料理也能发光发亮 真的吓人,0.132885430961742
除了小龙虾 别的都不行 嗯嗯 小龙虾品牌都拍出来 充值了,0.034349545554990035
预制菜就是垃圾,0.023452746081724762
请问那个小龙虾是不是广 不是我可要买来试试了,0.0467648118593903
180天的保质期 我不敢吃,0.042825072345089144
难道真的是天才owo,0.2751816695400563
难怪叫猪狗食 不吃外卖了,0.11479738655751326
看见小饭馆冷锅冷灶没有炒菜声的我进去就走 之前下单前直接蹲厨房门槛看几眼 确定手动炒才开始点 大部分预制菜都做的没良心的,0.00025908681751574125
我觉得是哗众取宠 加热就能吃的叫料理包 这种品相很不好 基本吃一次就不会再来了 我觉得半成品现做可能性还更大一点 像肯德基那种就属于半成品 饭店我也做过 煮好的五花肉和肥肠放冰箱 炒的时候再拿出来切 这就是半成品,1.4446135792378634e-05
外卖能用这么贵的预制菜包 动点脑子好吧,0.10954563300632891
你都预制菜了还要点外卖 不知道网上买,0.46903610845124266
每天吃料理包 方便米饭 兄弟们有没有说法,0.06111486838487612
现在最离谱的是预制菜卖你现炒的价格,0.004570369918102335
昨天点的外卖 一吃就是预制菜三个菜糖醋带鱼 回锅肉 小炒鸡 分量就不说了 带鱼就是炸一下 浇点加了糖的番茄酱 三个菜40多平均都超10块一份 利润感觉40 以后不点了,6.991349450125028e-05
那些说没有防腐剂怎么保存12个月的 我就很奇怪 这玩意是软罐头啊 高温灭菌无菌灌装的 为啥不能保存12个月,3.3817174137640293e-06
看到还有给外卖预制菜洗地的 先不说预制菜好不好这个事 花20点个外卖为什么不直接去某宝买预制菜 缺他这个加热吗 一年下来的差价够你买好几个微波炉了,2.2811056366700555e-05
30开始,0.4044444444444446
我猜测是湖北出产的 龙虾产地在我老家那 只有新鲜虾尾做的菜才会好吃 大家要吃冷冻虾尾的真不如直接上预制菜 但要注意生产日期,0.05296563650351116
预制菜确实不应该妖魔化 你永远不知道为了赚钱在预制菜搞事情 怎么说呢 有门店餐馆至少会有一个象征性的卫生许可 总有人 会管着 预制菜就呵呵了 至少没有强力监管的情况 这东西就是赌运气的活,0.184429899577514
链接,0.3941150347941105
之前吃过公司的预制菜 身体真的被吃坏了 现在看到这种东西就觉得恶心 这辈子不会再吃,0.010350361070319725
品类有点少 再多测几个吧 还有什么自热食品的,0.17142319491732438
预制菜和自热菜有啥区别吗,0.03276990916648426
很不幸 我妈在半预制菜厂上班,0.1644490206994108
恶心死了,0.05542836280538954
有链接吗_要不私信下_,0.18645299402049198
如果外面店有稳定销量 自己做大锅菜比料理包成本低,0.024748014290242093
几乎都是高油高盐 肉也是冻肉 因为重口味才压得住味道 维生素估计也没得了,0.026800254884009056
所以吃外卖最好是先实地考察一下 能配送的基本是不超过自己住所几公里的范围实地考察一下总没坏处 我大学的时候就是考察外卖饭馆的时候发现了一家很好吃的土菜馆 从此宁肯多走那么两公里的路也要去点个小菜吃 比外卖便宜吃的还饱还干净新鲜,0.017218839052189017
又搁这造谣呢,0.37807258150573353
隔夜菜都不能吃 这预制菜得隔多少夜啊 还是说两个不一样,0.006911270018283844
大家都支持预制菜吗那还要厨师干啥 直接预制菜进学校得了,0.08020980356779894
比吃泡菜强,0.33170855593559345
我们食堂都开始用预制菜了,0.05736639854625469
东北挺少的我们这管饱盒饭才十几这点菜不太管饱,0.24523253781580168
楼下沙县就是这种预制菜,0.1467630942992102
你们猜猜为什么卖的比龙虾便宜,0.06999206467134744
盒马的预制菜挺好的,0.365531595672808
我寻思我为什么不直接买预制菜 叫外卖还要翻好几倍价格,0.33545433476372033
预制菜在我看来和方便面没什么区别 主要还是要加强监管 让流入市场的预制菜能保证食品安全,0.27614206389880136
预制菜可以当早餐咸菜吃,0.04869184268506266
适当吃点预制菜没问题啊 我总不能自己做果冻鹅肝 佛跳墙 仔细想想粽子也是预制菜吧 不过番茄炒蛋属实有点没必要,0.00042579040656209877
看样子面条应该没办法预制吧,0.0050681982145869275
我只能说1毛1,0.03214195896704841
根据个人经验 兰州拉面的各种盖浇饭盖浇面应该是现做的 不是预制的 因为每次去吃 上菜比较慢 端上桌还比较烫,0.0008912698235271632
预制菜最怕的就是 你根本不知道这肉到底是什么肉 这菜到底是什么菜,0.010106578728917293
常温预制菜是我在国外活下去的动力,0.38042218300483344
番茄炒蛋 食堂那个量 给你用预制品 想屁呢,0.01872158902628096
一桶泡面6 4天天吃 还在乎预制菜干啥 预制菜也是真材实料 又不是什么科技活,0.06868292518907948
不反对预制菜但是反对饭店用预制菜,0.06037077931717105
UP你以后顿顿吃预制菜吧,0.04898969967251876
预制菜和料理包还是有区别的吧 这种调好味隔着袋子隔水里一煮就能吃的顶多就算是料理包和预制菜还是有区别的 料理包因为价格便宜 只适合做外卖渠道 真正的预制菜因为价格原因 外卖根本做不了 酒店用的预制菜都是没有调过味的 不要被误解了,5.7266025720092983e-05
买了某宝两家预制菜踩雷 一家吃了感觉调味特别淡 得两份才能下一顿饭 另一家开了一袋红烧肘子吃 说实话 我感觉酱料比酱油还咸 真的吃不下去,0.002211443486648923
外卖平台疯狂内卷与压榨商家与骑手下 预制菜的必然性就有了 没什么不好的,0.0008727652751663317
我自己在网上买的预制菜 吃了半年了 味道不难吃不好吃 没有现炒的香 单纯的方便便宜 裹腹而已,0.16036122812536047
建议自己做菜 自己做没法挑毛病,0.06108746050371583
其实我觉得预制菜没什么不好 我自己有时候在家懒得做饭也是吃预制菜 我不能接受的是我拿着吃炒菜的钱买到预制菜外卖,0.00016698192416608748
这种不就是料理包吗 大概10年前我17岁上高中那会儿 学校对面就奶茶店有用这种做餐饮 大概10块钱一餐吧 什么辣子鸡饭 香菇滑鸡饭 卤肉饭之类的 然后再用一杯奶茶 奶茶不错饭也就那样 而且还是当着我们吃饭人的面前把料理包现场加热的 小菜有炸的狼牙土豆给你装一点在盘子里 我们几个吃的还挺香的 但是其中有一个人特别抗拒宁愿去旁边面馆吃 他家是开饭馆的说奶茶店的饭吃了不卫生歪的 当时我们只是觉得他事情多 多年后才觉得他是对的,0.12394605904225131
看完吃小龙虾 然后看到小炒黄牛肉 突然发现小龙虾没有上榜 懂了,0.001220436242214351
是我看漏了吗最后又有封神榜了,0.25938713347428477
想要链接,0.4114687717571345
那个番茄料理包真的好吃吗 某宝上怎么基本都是差评啊,0.09052293048919835
预制菜 我觉得便宜 偶尔混顿饱的是没什么问题的,0.2752948004758319
大头绮绮,0.31655029736147855
六十六食堂后厨视频疑似曝光,0.21682711509630592
66667E 23,0.391383654489703
预制菜 番茄炒蛋是真神 可能是这玩意比较适合这种制作方法 反正买过很多次预制菜 论好吃程度 我目前没遇到过可以超过番茄炒蛋的 而且还便宜,0.0005868842072831448
大肠的话 他都是翻过来的 就是说里边是外边 外边是里边,0.05794790623584822
我感觉我们这边盖饭 小碗菜的外卖百分之七八十都是这种 那个味道一口就尝的出来,0.332997110118296
零下18 冷冻 密封保存一年 并不困难,0.09990188201610195
还有面条 我记忆里拉面应该是有一个师傅在那现点现拉的 现在的拉面馆都用的是冷冻面条 口感非常难吃,0.004416671571612407
预制菜的口感是真难吃,0.26559533285819825
神之舌 谁封的,0.313927582751649
我要吃预制米饭,0.18731694690137457
原来这叫预制菜啊 我以为这叫速食食品,0.37586852246838376
现在预制菜 将来蛋白块,0.24691926637333694
大肠光滑的一面才是内壁 有油脂块的是外壁 馅一般是很难有的 但是油脂快中会有黄豆大小的淋巴结 九转大肠里的馅应该是淋巴没处理掉,0.020132110223596733
外卖用预制菜做 那点他的意义在哪里,0.40957877923369557
防腐剂吃那么多难为你了,0.41782273018987437
就这么跟各位说 我是一个经常做饭的人 我不喜欢吃预制菜 但是我拦不住他发展 如果你不喜欢吃预制菜 去找小店找那种明厨亮灶 不要去商场吃 所有的新建的商场是不允许有明火的所以完完全全都是预制菜 不吃就行了 是有人吃的 拦不住,9.61232503778886e-05
咖喱和日式的饭没明火也能做吧,0.1981692677386434
可能是我干过两年厨师吧 对预制菜这东西是真的打心里抵制,0.04535277411606209
作为一个两个孩子的家长 再发表一下预制菜进校园的看法 个人不抵制预制菜 前提是知情权 个人拒绝预制菜进入高中小学食堂 因为营养问题 预制菜满足口味的日常能量需求是没问题的 但是因为长时间高温加工和复热 各类营养流失并不适合给还在发育期的孩子 食堂问题不能靠逃避的方式来解决 这一点大雷也提到过了,0.1908087439788585
你先搞清楚 预制菜不等于料理包,0.014300953971011832
待到秋来九月八___ 预制菜更难吃啊,0.48669647801236116
打了一堆字都删除了 想说的太多太乱了 总结就是在这个行业透明 公开 定价合理之前我会一直拒绝这个东西 我理解预制菜的势不可挡 但是我不接受行业不透明的 一个介于方便面 自热小火锅 外卖之间的产物 不能轻易的夺走我的午餐钱 除非他愿意收成本和代煮泡面钱,0.00011246064888781326
即热 成品菜 预制菜 不建议买 溢价太高了 有那个钱 自己在家做一般都能做至少差不多的一份了,0.038350121675876814
陆上 但是就是有一部分人不爱做菜 对于不怎么做饭的人来说做菜是挺麻烦的 如果预制菜价格比外卖便宜我宁愿选预制菜 至少比外卖干净 而且还省去了跑腿费 还有就是外卖大部分也是预制菜,0.08616284945891883
价格也挺贵的 我感觉 至少比我自己做饭贵那我还不如自己做,0.43197783452896343
我不排斥预制菜 确实说的是知情权 我去餐馆就因为厨师比我抄的好 没有时间做饭这些原因 结果预制菜端上来给我说现炒的 而有市场就有需求 就有漏洞 哪怕规定需要标注是否预制菜 肯定很多老板也不会标 更别提视频里面看见的干净的工厂 实际生产谁知道卫生和食材 标准又是谁衡量 吃出问题找谁 所以原则上餐馆就不应该预制菜 更别提学校 预制菜应该就像罐头一样 我买罐头因为能够储存 方便快捷 我也知道这个是罐头,0.0230827055261551
预制菜需要明确品牌 种类 口味和编号 比如说线下某家店菜单上的鱼香肉丝后面括号跟着双汇007 或者卫龙006 工业生产最先要保证标准化 使用预制菜首先要保证透明性 不能说我在A店买了份双汇007结果上了一份三鹿001 我觉得这家店味道不行 双汇的不好 去隔壁B店点了一份卫龙006结果还是端上来一份三鹿001 相比之下可能外卖反而更好管理 直接保温袋里带一个盒饭 需额外收费钱 单点不送 一个加热过但未开封的料理包 包装上就印着着双汇 鱼香肉丝 007外卖专用 起码比现阶段新鲜菜现炒换成不知名品牌料理包好多了,3.172462292866385e-11
正大 狮子头 001 3个 一个一两 27成本价 店里估计得50 外卖店基本不可能用大品牌的 用的基本都是非常差的小品牌,0.02649434002820683
按照预制菜的定义 日料不说全部落马 只算一半的话肯定有漏网的,0.13637829462059337
你可以买那种蔬菜预先切好 调料预先配好 肉调好的预制菜 自己只用下锅炒就行了 还能控制油盐量,0.1796010406537043
柒冄 预制菜不是特指已经熟了的吗,0.04266952332211249
说真的 大家抵制预制菜 之后会怎么样呢 用预制菜什么都不会说 现炒的店由于顶着更高的成本 就会开始宣传他们是现炒 然后由于差异化和更高的成本 开始抬价 由于市场是充分竞争的 所以价格 行业利润率 成本 利润率不能降 降了得倒闭 因此行业成本上升的解决途径只有两条 从其他地方降低行业成本 比如使用预制菜来对冲 或者通过差异化来抬高售价 比如宣传现炒卖点 毕竟你不能立法禁止别人正常涨价,3.5433685485752875e-07
有一说一这个只适合在商场竞争的餐馆 如果在住宅区之类的由于地段本身的稀缺性 导致当地市场实际上不是充分竞争的 同时也有人有惰性因素 会在维持一定利润的情况下不会抬价 但是同样不会使用预制菜,0.0702055855124275
预制菜不应该被污名化 育才正规生产它是没有任何问题的 我们反对的是什么 我们是反对的是打着自己做采用新鲜食材的幌子 结果拿预制菜充数而且生产环境十分恶劣的那种,0.0011355295547529343
想靠城市化带来的一二线城市抓住掉不煮饭的人纯属想多了 预制菜会不会消灭餐馆菜市场我不知道 但是一定消灭得了美团 没有谁能忍受每天三餐花15 20等半个小时吃上一坨罐头 事物发展的规矩是绝对的 违背规矩的商业毫无价值,0.001504382589750719
美团啥的感觉不一定被消灭 主要还是便捷 离吃饭点半小时提前拿手机点餐就行了 不过我身边有条件不懒的都是自己回家做饭做完放冰箱 第二天微波炉加热一下就能吃了,0.04266090517297361
言风澈321 预制菜不比外卖贵真的可以干掉美团,0.023040178742031014
可拉倒吧 先不提预制菜当先炒 有过奶粉和疫苗问题的前车之鉴 谁能保证预制菜不会引发大规模食品问题 标准定得高是好事 但是谁知道商家会不会跟进 甚至偷偷往里添加不合规不合法的添加剂 监管怎么跟进 更何况预制菜算是半个黑盒产品 真要成分出问题食用的人能不能吃出来都两说,0.0004811733152524367
可拉倒吧 有过抢劫和故意杀人的前车之鉴 谁能保证不会有违法犯罪的发生 法律制定的严苛周密是好事 但是谁知道人会不会遵守 甚至是偷偷摸摸做一些违法犯罪的事 执法怎么跟进 更何况每个人的思维都不太一样 真要路上见个人能不能看出来都两说 是这个逻辑吗,7.110903094931231e-05
逻辑应该是 出现过问题 所以食品安全管理很重要 而不是 出现过问题 所以食品安全管理没用 如果食品安全管理不严抓 你所举例的问题都是常态,0.4212226205761741
我会尝试自己买预制菜 起码是自己买自己挑的 但是不能接受下馆子点外卖吃预制菜 我自己也可以弄 为什么还花更高的价钱去吃我不了解的预制菜 对我来说预制菜跟罐头一个样 中国人为什么不接受罐头 也就为什么不接受预制菜 西方国家对于罐头的接受程度比我们高 但我不认为他们能接受去餐厅吃饭送上来的是加热好的罐头 突然想到日本便利店文化比较流行 便利店的便当算不算预制菜 不过他们对其的规定也比较严格 当天售卖当天处理 不留过夜 要不然也会打折出售,0.0008009467088293531
最主要的还是需要让顾客知道自己吃的是不是预制菜 禁止商家隐瞒 违者重罚,0.0001845191040845684
冰之焰Miku 别人起早贪黑的买菜 备菜 做菜 预制菜凭什么和别人公平竞争 预制菜该竞争 是方便面 自热火锅 便利店便当等方便食品,0.028829713195078988
我单纯认为罐头不好吃或者糖油盐高不能多吃 但是你要我去饭馆用吃新鲜饭菜价格吃预制菜我接受不了,0.26234209890447224
你放出来的这点片段 第一个糯米糕 我已经快20年没见过有人自己去做了 第二个寿桃形状的豆沙包也没见过人自己去做 如果这一类都能算预制菜 建议做面条时别买超市的面 拿面粉自己搓去 我个人认为 应该先把预制菜这个名词做一个准确的定义 而不是把一切从超市出来的制成品或半成品食物都叫预制菜 不然就算把预制菜全面禁止了 人家把包装一换就能贴上别的标签继续违规,1.4454614457592996e-06
有没有可能 是你自己没理解明白啊 预制菜本身就是成品 只需要加热就行 一切半成品和熟食制成品都不算,0.0005416837045096878
日落也没法息 你说的那是料理包,0.018314252885977544
简单来说只要加工过都属于预制菜 分成不同加工程度的而已 洗好切开然后确定包装也算,0.007359639330568379
谁家要是敢把这玩意端上农村大席 就等着被村里人背后唠吧 人传人 往后起码三十年 附近镇子上只要有在家摆席的 你家的事都会被提起 别觉得不可思议 农村的奇葩事传播速度超出你想象 我想问问 如果你是房东 看到自己的铺面租客由于转型预制菜成功 收益大增 你会不涨房租吗 所以预制菜的缺点落实在顾客口中 方便落实在店家手中 最终利益落在哪了,0.0019819694031937285
安徽农村吃席 十年前就有这个了 包装好的的南瓜饼 锡纸杯紫糯米之类的 都是当做饭桌甜点一起端上去的 刚端上去小孩就一人一个分走了 这些绝大部分人家都不会做 真做起来也很麻烦 所以买一点回来蒸一点毛病都没有 视频里主人家不讲究而已 哪有吃席全是甜品糕点 没有主菜全是包装糕点这才是关键,0.0392386792784063
环氧树脂d 甜点卤味凉菜这些预制都是正常 像鸡鸭鱼肉这些搞预制菜那就不好了,0.00043192664664271074
坐标湖南长沙下的一个县 我们这在农村办席可老费劲了 手艺好的厨子要提前大半年预定 碰到那种手艺发挥不稳定的厨子 大伙吃过席能吐槽很久 菜品可以是地方基础菜式 比如汆猪肉丝 香煎鱼这些 主要是味道不能走样 婚礼和寿酒如果席面味道弄得不行 老乡们就会把你家这次作为以后闲话的负面典型 办席的人家压力山大 大伙能接受的是预制的半成品原料 比如半成品的烤鸡 厨子拿来后再调调味,0.013767188435007571
其他地方用预制菜没问题 只要安全可靠就行 但饭馆用预制菜就让人恶心了 毕竟我要想吃预制菜我为什么来饭馆 我既然来了饭馆 就是想吃现做菜,0.000286331431176845
袋装蔬菜也是预制菜,0.1935108614443246
之前一直很喜欢吃红油鱼皮 深圳这的酒料店 一盒鱼皮卖15 后面自己在淘宝买了点预制菜 3块五一大包 味道一毛一样 还买了很多其他的预制菜 熟的 生的都有 偶尔不想自己卖菜鼓捣 就拿出来搞一搞,1.6582109424456704e-05
都在用 从烧烤到快餐 到五星酒店的大席 你吃的不是预制菜 只能是你去的地方比预制菜便宜 或者比预制菜慢 对呀 太快了 点个餐 要求多长时间上 你认为他上的了嘛,0.0009315062652540673
反对预制菜 可是在我工作的麦当劳里面 天天爆单 汉堡 薯条 炸鸡 粥 卷等都做不过来,0.22962441994988292
网上的声音看看就行了 有时候跟现实还是不一样的 现在尤其是城市的生活节奏的加快 大家早出晚归的上班下班 996甚至007 哪有时间做饭 我之前上班的写字楼一到中午 那快递小哥一个个的 进进出出的跟美团总部似的 早上匆匆忙忙去上班 中午吃外卖 晚上身心俱疲的下班儿 只想躺着刷刷手机 谁想着去做饭 社会发展的必然规律罢了 之前央视我记得发了一个建议取消外卖的类似新闻 结果一大堆反对的 都表示没时间做饭,0.45181654895620604
因为随着厨师的工资越来越高 只好发展预制菜取代厨师 让厨师有价无市 以前要8000招聘一个厨师 现在只需要4000招聘一个不懂炒菜的人加热预制菜 就能顶好几个厨师 这就叫产业升级,0.0002896498173686757
你这个评论我都看到好多条了 每条单价是多少呢 我也想挣点,0.492279550178347
既然有预制菜 我还去饭店干嘛 我在家加热不就做好了吗 关于预制菜的质量和安全问题 我对利润攫取的行为本身抱有最大的质疑,0.0011753958324972613
但是我感觉 农村那种流水席 甚至都不一定比预制菜干净 亲眼见过有上完厕所不洗手回去切菜的 还有打个喷嚏打到菜里的 包括上菜的时候一个大拇指伸进汤里的 数不胜数 让我吃那种东西 甚至都不如吃预制菜,5.0571227567797195e-06
